13.70104167;40.84895833;-702.20;
13.70312500;40.84895833;-700.20;
13.70520833;40.84895833;-697.20;
13.70729167;40.84895833;-693.60;
13.70937500;40.84895833;-688.60;
13.71145833;40.84895833;-685.40;
13.71354167;40.84895833;-683.20;
13.71562500;40.84895833;-679.00;
13.71770833;40.84895833;-674.60;
13.71979167;40.84895833;-670.40;
13.72187500;40.84895833;-666.80;
13.72395833;40.84895833;-662.20;
13.72604167;40.84895833;-659.40;
13.72812500;40.84895833;-656.20;
13.73020833;40.84895833;-653.80;
13.73229167;40.84895833;-651.40;
13.73437500;40.84895833;-647.60;
13.73645833;40.84895833;-644.00;
13.73854167;40.84895833;-642.20;
13.74062500;40.84895833;-641.40;
13.74270833;40.84895833;-640.80;
13.74479167;40.84895833;-641.60;
13.74687500;40.84895833;-641.20;
13.74895833;40.84895833;-640.00;
13.75104167;40.84895833;-638.20;
13.75312500;40.84895833;-635.00;
13.75520833;40.84895833;-628.60;
13.75729167;40.84895833;-623.60;
13.75937500;40.84895833;-619.20;
13.76145833;40.84895833;-614.60;
13.76354167;40.84895833;-607.60;
13.76562500;40.84895833;-602.20;
13.76770833;40.84895833;-597.00;
13.76979167;40.84895833;-592.60;
13.77187500;40.84895833;-587.60;
13.77395833;40.84895833;-579.40;
13.77604167;40.84895833;-573.00;
13.77812500;40.84895833;-566.00;
13.78020833;40.84895833;-559.60;
13.78229167;40.84895833;-555.20;
13.78437500;40.84895833;-552.20;
13.78645833;40.84895833;-549.60;
13.78854167;40.84895833;-543.20;
13.79062500;40.84895833;-544.60;
13.79270833;40.84895833;-543.00;
13.79479167;40.84895833;-540.60;
13.79687500;40.84895833;-533.80;
13.79895833;40.84895833;-526.00;
13.80104167;40.84895833;-518.60;
13.80312500;40.84895833;-517.60;
13.80520833;40.84895833;-527.20;
13.80729167;40.84895833;-549.00;
13.80937500;40.84895833;-559.80;
13.81145833;40.84895833;-560.80;
13.81354167;40.84895833;-558.20;
13.81562500;40.84895833;-555.20;
13.81770833;40.84895833;-539.80;
13.81979167;40.84895833;-525.40;
13.82187500;40.84895833;-515.20;
13.82395833;40.84895833;-505.40;
13.82604167;40.84895833;-492.20;
13.82812500;40.84895833;-478.80;
13.83020833;40.84895833;-468.80;
13.83229167;40.84895833;-458.80;
13.83437500;40.84895833;-445.60;
13.83645833;40.84895833;-432.20;
13.83854167;40.84895833;-419.00;
13.84062500;40.84895833;-409.00;
13.84270833;40.84895833;-406.40;
13.84479167;40.84895833;-397.60;
13.84687500;40.84895833;-380.60;
13.84895833;40.84895833;-361.20;
13.85104167;40.84895833;-344.20;
13.85312500;40.84895833;-322.60;
13.85520833;40.84895833;-296.20;
13.85729167;40.84895833;-273.20;
13.85937500;40.84895833;-256.80;
13.86145833;40.84895833;-245.00;
13.86354167;40.84895833;-236.60;
13.86562500;40.84895833;-227.80;
13.86770833;40.84895833;-217.60;
13.86979167;40.84895833;-216.60;
13.87187500;40.84895833;-219.26;
13.87395833;40.84895833;-214.77;
13.87604167;40.84895833;-207.34;
13.87812500;40.84895833;-203.12;
13.88020833;40.84895833;-194.18;
13.88229167;40.84895833;-188.97;
13.88437500;40.84895833;-180.10;
13.88645833;40.84895833;-171.02;
13.88854167;40.84895833;-164.15;
13.89062500;40.84895833;-157.89;
13.89270833;40.84895833;-147.88;
13.89479167;40.84895833;-142.00;
13.89687500;40.84895833;-136.00;
13.89895833;40.84895833;-130.00;
13.90104167;40.84895833;-125.00;
13.90312500;40.84895833;-121.00;
13.90520833;40.84895833;-118.00;
13.90729167;40.84895833;-115.40;
13.90937500;40.84895833;-113.00;
13.91145833;40.84895833;-110.40;
13.91354167;40.84895833;-108.00;
13.91562500;40.84895833;-106.00;
13.91770833;40.84895833;-104.00;
13.91979167;40.84895833;-102.40;
13.92187500;40.84895833;-101.00;
13.92395833;40.84895833;-100.00;
13.92604167;40.84895833;-98.00;
13.92812500;40.84895833;-96.00;
13.93020833;40.84895833;-94.00;
13.93229167;40.84895833;-91.40;
13.93437500;40.84895833;-89.40;
13.93645833;40.84895833;-87.40;
13.93854167;40.84895833;-85.00;
13.94062500;40.84895833;-83.00;
13.94270833;40.84895833;-81.00;
13.94479167;40.84895833;-79.40;
13.94687500;40.84895833;-77.40;
13.94895833;40.84895833;-75.40;
13.95104167;40.84895833;-74.00;
13.95312500;40.84895833;-72.40;
13.95520833;40.84895833;-71.00;
13.95729167;40.84895833;-69.40;
13.95937500;40.84895833;-68.00;
13.96145833;40.84895833;-66.40;
13.96354167;40.84895833;-64.40;
13.96562500;40.84895833;-63.00;
13.96770833;40.84895833;-61.40;
13.96979167;40.84895833;-59.40;
13.97187500;40.84895833;-58.40;
13.97395833;40.84895833;-57.00;
13.97604167;40.84895833;-55.00;
13.97812500;40.84895833;-53.40;
13.98020833;40.84895833;-52.00;
13.98229167;40.84895833;-50.00;
13.98437500;40.84895833;-48.00;
13.98645833;40.84895833;-46.40;
13.98854167;40.84895833;-44.40;
13.99062500;40.84895833;-42.40;
13.99270833;40.84895833;-40.40;
13.99479167;40.84895833;-38.40;
13.99687500;40.84895833;-37.00;
13.99895833;40.84895833;-35.40;
14.00104167;40.84895833;-34.00;
14.00312500;40.84895833;-32.40;
14.00520833;40.84895833;-31.00;
14.00729167;40.84895833;-29.40;
14.00937500;40.84895833;-28.00;
14.01145833;40.84895833;-26.40;
14.01354167;40.84895833;-25.40;
14.01562500;40.84895833;-24.00;
14.01770833;40.84895833;-22.40;
14.01979167;40.84895833;-21.00;
14.02187500;40.84895833;-19.00;
14.02395833;40.84895833;-17.00;
14.02604167;40.84895833;-15.00;
14.02812500;40.84895833;-13.40;
14.03020833;40.84895833;-11.40;
14.03229167;40.84895833;-9.40;
14.03437500;40.84895833;-7.00;
14.03645833;40.84895833;-5.00;
14.03854167;40.84895833;-3.00;
14.04062500;40.84895833;-1.00;
14.04270833;40.84895833;1.00;
14.04479167;40.84895833;3.00;
13.70104167;40.84687500;-702.60;
13.70312500;40.84687500;-700.20;
13.70520833;40.84687500;-697.80;
13.70729167;40.84687500;-694.40;
13.70937500;40.84687500;-689.60;
13.71145833;40.84687500;-686.00;
13.71354167;40.84687500;-682.60;
13.71562500;40.84687500;-678.60;
13.71770833;40.84687500;-674.20;
13.71979167;40.84687500;-670.60;
13.72187500;40.84687500;-666.20;
13.72395833;40.84687500;-662.00;
13.72604167;40.84687500;-659.00;
13.72812500;40.84687500;-655.40;
13.73020833;40.84687500;-653.00;
13.73229167;40.84687500;-651.20;
13.73437500;40.84687500;-648.20;
13.73645833;40.84687500;-646.20;
13.73854167;40.84687500;-645.80;
13.74062500;40.84687500;-647.60;
13.74270833;40.84687500;-648.80;
13.74479167;40.84687500;-648.20;
13.74687500;40.84687500;-645.00;
13.74895833;40.84687500;-640.60;
13.75104167;40.84687500;-636.20;
13.75312500;40.84687500;-630.80;
13.75520833;40.84687500;-624.00;
13.75729167;40.84687500;-619.60;
13.75937500;40.84687500;-616.00;
13.76145833;40.84687500;-611.80;
13.76354167;40.84687500;-605.20;
13.76562500;40.84687500;-596.20;
13.76770833;40.84687500;-589.60;
13.76979167;40.84687500;-585.00;
13.77187500;40.84687500;-582.40;
13.77395833;40.84687500;-582.80;
13.77604167;40.84687500;-578.40;
13.77812500;40.84687500;-565.40;
13.78020833;40.84687500;-563.20;
13.78229167;40.84687500;-576.00;
13.78437500;40.84687500;-582.20;
13.78645833;40.84687500;-581.60;
13.78854167;40.84687500;-571.60;
13.79062500;40.84687500;-568.80;
13.79270833;40.84687500;-563.60;
13.79479167;40.84687500;-557.20;
13.79687500;40.84687500;-550.20;
13.79895833;40.84687500;-545.00;
13.80104167;40.84687500;-548.00;
13.80312500;40.84687500;-560.80;
13.80520833;40.84687500;-570.00;
13.80729167;40.84687500;-573.00;
13.80937500;40.84687500;-571.60;
13.81145833;40.84687500;-559.20;
13.81354167;40.84687500;-540.60;
13.81562500;40.84687500;-524.20;
13.81770833;40.84687500;-507.20;
13.81979167;40.84687500;-498.00;
13.82187500;40.84687500;-491.80;
13.82395833;40.84687500;-485.80;
13.82604167;40.84687500;-477.60;
13.82812500;40.84687500;-469.40;
13.83020833;40.84687500;-463.20;
13.83229167;40.84687500;-457.20;
13.83437500;40.84687500;-449.00;
13.83645833;40.84687500;-440.80;
13.83854167;40.84687500;-432.60;
13.84062500;40.84687500;-426.60;
13.84270833;40.84687500;-423.00;
13.84479167;40.84687500;-414.40;
13.84687500;40.84687500;-400.60;
13.84895833;40.84687500;-379.20;
13.85104167;40.84687500;-357.40;
13.85312500;40.84687500;-335.00;
13.85520833;40.84687500;-306.80;
13.85729167;40.84687500;-284.20;
13.85937500;40.84687500;-270.60;
13.86145833;40.84687500;-261.00;
13.86354167;40.84687500;-249.60;
13.86562500;40.84687500;-238.00;
13.86770833;40.84687500;-227.80;
13.86979167;40.84687500;-217.40;
13.87187500;40.84687500;-219.60;
13.87395833;40.84687500;-224.83;
13.87604167;40.84687500;-213.63;
13.87812500;40.84687500;-202.57;
13.88020833;40.84687500;-198.08;
13.88229167;40.84687500;-190.70;
13.88437500;40.84687500;-186.24;
13.88645833;40.84687500;-177.81;
13.88854167;40.84687500;-168.31;
13.89062500;40.84687500;-160.14;
13.89270833;40.84687500;-152.61;
13.89479167;40.84687500;-144.71;
13.89687500;40.84687500;-139.00;
13.89895833;40.84687500;-133.00;
13.90104167;40.84687500;-128.00;
13.90312500;40.84687500;-124.00;
13.90520833;40.84687500;-120.00;
13.90729167;40.84687500;-117.00;
13.90937500;40.84687500;-114.00;
13.91145833;40.84687500;-111.40;
13.91354167;40.84687500;-109.40;
13.91562500;40.84687500;-107.00;
13.91770833;40.84687500;-105.40;
13.91979167;40.84687500;-103.40;
13.92187500;40.84687500;-102.00;
13.92395833;40.84687500;-100.40;
13.92604167;40.84687500;-98.40;
13.92812500;40.84687500;-96.40;
13.93020833;40.84687500;-94.40;
13.93229167;40.84687500;-92.40;
13.93437500;40.84687500;-90.40;
13.93645833;40.84687500;-88.40;
13.93854167;40.84687500;-86.40;
13.94062500;40.84687500;-84.40;
13.94270833;40.84687500;-82.40;
13.94479167;40.84687500;-80.40;
13.94687500;40.84687500;-78.40;
13.94895833;40.84687500;-77.00;
13.95104167;40.84687500;-75.00;
13.95312500;40.84687500;-73.40;
13.95520833;40.84687500;-72.00;
13.95729167;40.84687500;-70.40;
13.95937500;40.84687500;-69.00;
13.96145833;40.84687500;-67.40;
13.96354167;40.84687500;-66.00;
13.96562500;40.84687500;-64.00;
13.96770833;40.84687500;-62.40;
