13.70104167;40.55104167;
13.70208470;40.55104167;
13.70312773;40.55104167;
13.70417075;40.55104167;
13.70521378;40.55104167;
13.70625681;40.55104167;
13.70729984;40.55104167;
13.70834287;40.55104167;
13.70938590;40.55104167;
13.71042892;40.55104167;
13.71147195;40.55104167;
13.71251498;40.55104167;
13.71355801;40.55104167;
13.71460104;40.55104167;
13.71564407;40.55104167;
13.71668709;40.55104167;
13.71773012;40.55104167;
13.71877315;40.55104167;
13.71981618;40.55104167;
13.72085921;40.55104167;
13.72190224;40.55104167;
13.72294526;40.55104167;
13.72398829;40.55104167;
13.72503132;40.55104167;
13.72607435;40.55104167;
13.72711738;40.55104167;
13.72816041;40.55104167;
13.72920343;40.55104167;
13.73024646;40.55104167;
13.73128949;40.55104167;
13.73233252;40.55104167;
13.73337555;40.55104167;
13.73441858;40.55104167;
13.73546160;40.55104167;
13.73650463;40.55104167;
13.73754766;40.55104167;
13.73859069;40.55104167;
13.73963372;40.55104167;
13.74067675;40.55104167;
13.74171977;40.55104167;
13.74276280;40.55104167;
13.74380583;40.55104167;
13.74484886;40.55104167;
13.74589189;40.55104167;
13.74693492;40.55104167;
13.74797794;40.55104167;
13.74902097;40.55104167;
13.75006400;40.55104167;
13.75110703;40.55104167;
13.75215006;40.55104167;
13.75319309;40.55104167;
13.75423611;40.55104167;
13.75527914;40.55104167;
13.75632217;40.55104167;
13.75736520;40.55104167;
13.75840823;40.55104167;
13.75945126;40.55104167;
13.76049428;40.55104167;
13.76153731;40.55104167;
13.76258034;40.55104167;
13.76362337;40.55104167;
13.76466640;40.55104167;
13.76570943;40.55104167;
13.76675245;40.55104167;
13.76779548;40.55104167;
13.76883851;40.55104167;
13.76988154;40.55104167;
13.77092457;40.55104167;
13.77196760;40.55104167;
13.77301062;40.55104167;
13.77405365;40.55104167;
13.77509668;40.55104167;
13.77613971;40.55104167;
13.77718274;40.55104167;
13.77822577;40.55104167;
13.77926879;40.55104167;
13.78031182;40.55104167;
13.78135485;40.55104167;
13.78239788;40.55104167;
13.78344091;40.55104167;
13.78448394;40.55104167;
13.78552696;40.55104167;
13.78656999;40.55104167;
13.78761302;40.55104167;
13.78865605;40.55104167;
13.78969908;40.55104167;
13.79074210;40.55104167;
13.79178513;40.55104167;
13.79282816;40.55104167;
13.79387119;40.55104167;
13.79491422;40.55104167;
13.79595725;40.55104167;
13.79700027;40.55104167;
13.79804330;40.55104167;
13.79908633;40.55104167;
13.80012936;40.55104167;
13.80117239;40.55104167;
13.80221542;40.55104167;
13.80325844;40.55104167;
13.80430147;40.55104167;
13.80534450;40.55104167;
13.80638753;40.55104167;
13.80743056;40.55104167;
13.80847359;40.55104167;
13.80951661;40.55104167;
13.81055964;40.55104167;
13.81160267;40.55104167;
13.81264570;40.55104167;
13.81368873;40.55104167;
13.81473176;40.55104167;
13.81577478;40.55104167;
13.81681781;40.55104167;
13.81786084;40.55104167;
13.81890387;40.55104167;
13.81994690;40.55104167;
13.82098993;40.55104167;
13.82203295;40.55104167;
13.82307598;40.55104167;
13.82411901;40.55104167;
13.82516204;40.55104167;
13.82620507;40.55104167;
13.82724810;40.55104167;
13.82829112;40.55104167;
13.82933415;40.55104167;
13.83037718;40.55104167;
13.83142021;40.55104167;
13.83246324;40.55104167;
13.83350627;40.55104167;
13.83454929;40.55104167;
13.83559232;40.55104167;
13.83663535;40.55104167;
13.83767838;40.55104167;
13.83872141;40.55104167;
13.83976444;40.55104167;
13.84080746;40.55104167;
13.84185049;40.55104167;
13.84289352;40.55104167;
13.84393655;40.55104167;
13.84497958;40.55104167;
13.84602261;40.55104167;
13.84706563;40.55104167;
13.84810866;40.55104167;
13.84915169;40.55104167;
13.85019472;40.55104167;
13.85123775;40.55104167;
13.85228078;40.55104167;
13.85332380;40.55104167;
13.85436683;40.55104167;
13.85540986;40.55104167;
13.85645289;40.55104167;
13.85749592;40.55104167;
13.85853895;40.55104167;
13.85958197;40.55104167;
13.86062500;40.55104167;
13.86166803;40.55104167;
13.86271106;40.55104167;
13.86375409;40.55104167;
13.86479712;40.55104167;
13.86584014;40.55104167;
13.86688317;40.55104167;
13.86792620;40.55104167;
13.86896923;40.55104167;
13.87001226;40.55104167;
13.87105529;40.55104167;
13.87209831;40.55104167;
13.87314134;40.55104167;
13.87418437;40.55104167;
13.87522740;40.55104167;
13.87627043;40.55104167;
13.87731346;40.55104167;
13.87835648;40.55104167;
13.87939951;40.55104167;
13.88044254;40.55104167;
13.88148557;40.55104167;
13.88252860;40.55104167;
13.88357162;40.55104167;
13.88461465;40.55104167;
13.88565768;40.55104167;
13.88670071;40.55104167;
13.88774374;40.55104167;
13.88878677;40.55104167;
13.88982979;40.55104167;
13.89087282;40.55104167;
13.89191585;40.55104167;
13.89295888;40.55104167;
13.89400191;40.55104167;
13.89504494;40.55104167;
13.89608796;40.55104167;
13.89713099;40.55104167;
13.89817402;40.55104167;
13.89921705;40.55104167;
13.90026008;40.55104167;
13.90130311;40.55104167;
13.90234613;40.55104167;
13.90338916;40.55104167;
13.90443219;40.55104167;
13.90547522;40.55104167;
13.90651825;40.55104167;
13.90756128;40.55104167;
13.90860430;40.55104167;
13.90964733;40.55104167;
13.91069036;40.55104167;
13.91173339;40.55104167;
13.91277642;40.55104167;
13.91381945;40.55104167;
13.91486247;40.55104167;
13.91590550;40.55104167;
13.91694853;40.55104167;
13.91799156;40.55104167;
13.91903459;40.55104167;
13.92007762;40.55104167;
13.92112064;40.55104167;
13.92216367;40.55104167;
13.92320670;40.55104167;
13.92424973;40.55104167;
13.92529276;40.55104167;
13.92633579;40.55104167;
13.92737881;40.55104167;
13.92842184;40.55104167;
13.92946487;40.55104167;
13.93050790;40.55104167;
13.93155093;40.55104167;
13.93259396;40.55104167;
13.93363698;40.55104167;
13.93468001;40.55104167;
13.93572304;40.55104167;
13.93676607;40.55104167;
13.93780910;40.55104167;
13.93885213;40.55104167;
13.93989515;40.55104167;
13.94093818;40.55104167;
13.94198121;40.55104167;
13.94302424;40.55104167;
13.94406727;40.55104167;
13.94511030;40.55104167;
13.94615332;40.55104167;
13.94719635;40.55104167;
13.94823938;40.55104167;
13.94928241;40.55104167;
13.95032544;40.55104167;
13.95136847;40.55104167;
13.95241149;40.55104167;
13.95345452;40.55104167;
13.95449755;40.55104167;
13.95554058;40.55104167;
13.95658361;40.55104167;
13.95762664;40.55104167;
13.95866966;40.55104167;
13.95971269;40.55104167;
13.96075572;40.55104167;
13.96179875;40.55104167;
13.96284178;40.55104167;
13.96388481;40.55104167;
13.96492783;40.55104167;
13.96597086;40.55104167;
13.96701389;40.55104167;
13.96805692;40.55104167;
13.96909995;40.55104167;
13.97014297;40.55104167;
13.97118600;40.55104167;
13.97222903;40.55104167;
13.97327206;40.55104167;
13.97431509;40.55104167;
13.97535812;40.55104167;
13.97640114;40.55104167;
13.97744417;40.55104167;
13.97848720;40.55104167;
13.97953023;40.55104167;
13.98057326;40.55104167;
13.98161629;40.55104167;
13.98265931;40.55104167;
13.98370234;40.55104167;
13.98474537;40.55104167;
13.98578840;40.55104167;
13.98683143;40.55104167;
13.98787446;40.55104167;
13.98891748;40.55104167;
13.98996051;40.55104167;
13.99100354;40.55104167;
13.99204657;40.55104167;
13.99308960;40.55104167;
13.99413263;40.55104167;
13.99517565;40.55104167;
13.99621868;40.55104167;
13.99726171;40.55104167;
13.99830474;40.55104167;
13.99934777;40.55104167;
14.00039080;40.55104167;
14.00143382;40.55104167;
14.00247685;40.55104167;
14.00351988;40.55104167;
14.00456291;40.55104167;
14.00560594;40.55104167;
14.00664897;40.55104167;
14.00769199;40.55104167;
14.00873502;40.55104167;
14.00977805;40.55104167;
14.01082108;40.55104167;
14.01186411;40.55104167;
14.01290714;40.55104167;
14.01395016;40.55104167;
14.01499319;40.55104167;
14.01603622;40.55104167;
14.01707925;40.55104167;
